Brand,ID,Type,Branch Name,Town,Postcode,Lat,Long,MonOp,MonCls,TueOp,TueCls,WedOp,WedCls,ThuOp,ThuCls,FriOp,FriCls,SatOp,SatCls,SunOp,SunCls
Lloyds Bank,77091700,Physical,Penzance,Penzance,TR18 2TN,50.1187,-5.537031,09:00,15:30,09:00,15:30,09:00,15:30,09:00,15:30,09:00,15:30,09:00,13:00,,
Lloyds Bank,30985700,Physical,Falmouth,Falmouth,TR11 3RA,50.155191,-5.071799,09:00,15:30,09:00,15:30,09:00,15:30,09:00,15:30,09:00,15:30,,,,
Lloyds Bank,77091400,Physical,Camborne,Camborne,TR14 8JT,50.21365,-5.300422,09:00,15:30,09:00,15:30,09:00,15:30,09:00,15:30,09:00,15:30,,,,
Lloyds Bank,30987600,Physical,Truro,Truro,TR1 2QT,50.263165,-5.051229,09:00,16:00,09:00,16:00,09:00,16:00,09:00,16:00,09:00,16:00,09:00,15:00,,
Lloyds Bank,30972800,Physical,St Austell,St Austell,PL25 5AZ,50.337326,-4.794514,09:00,15:30,09:00,15:30,09:00,15:30,09:00,15:30,09:00,15:30,09:00,13:00,,
Lloyds Bank,77092300,Physical,Plymstock,Plymouth,PL9 7AD,50.359769,-4.092399,09:00,15:00,09:00,15:00,09:00,15:00,09:00,15:00,09:00,15:00,,,,
Lloyds Bank,30966800,Physical,Plymouth,Plymouth,PL1 1DS,50.370607,-4.139644,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,15:00,,
Lloyds Bank,30945800,Physical,Ivybridge,Ivybridge,PL21 9AD,50.389133,-3.921642,09:00,15:30,09:00,15:30,09:00,15:30,09:00,15:30,09:00,15:30,,,,
Lloyds Bank,30177200,Physical,Saltash,Saltash,PL12 6AJ,50.408529,-4.211622,09:00,15:30,09:00,15:30,09:00,15:30,,,09:00,15:30,,,,
Lloyds Bank,30657900,Physical,Newquay,Newquay,TR7 2RU,50.417538,-5.064037,09:00,15:30,09:00,15:30,09:00,15:30,09:00,15:30,09:00,15:30,,,,
Lloyds Bank,30986900,Physical,Totnes,Totnes,TQ9 5HH,50.431217,-3.684776,09:00,15:30,09:00,15:30,09:00,15:30,09:00,15:30,09:00,15:30,,,,
Lloyds Bank,30880400,Physical,Paignton,Paignton,TQ3 3ER,50.435514,-3.568144,09:00,15:30,09:00,15:30,09:00,15:30,09:00,15:30,09:00,15:30,,,,
Lloyds Bank,30677900,Physical,Liskeard,Liskeard,PL14 6AW,50.455296,-4.465255,09:00,15:00,09:00,15:00,09:00,15:00,09:00,15:00,09:00,15:00,,,,
Lloyds Bank,30986700,Physical,Torquay,Torquay,TQ2 5DW,50.46388,-3.526942,09:00,15:00,09:00,15:00,09:00,15:00,09:00,15:00,09:00,15:00,,,,
Lloyds Bank,77091000,Physical,Bodmin,Bodmin,PL31 2HP,50.470998,-4.721013,09:00,15:00,09:00,15:00,09:00,15:00,09:00,15:00,09:00,15:00,,,,
Lloyds Bank,30989800,Physical,Wadebridge,Wadebridge,PL27 7DE,50.51665,-4.836651,09:00,15:30,09:00,15:30,09:00,15:30,09:00,15:30,09:00,15:30,,,,
Lloyds Bank,30846700,Physical,Newton Abbot,Newton Abbot,TQ12 2QW,50.530668,-3.609857,09:00,16:00,09:00,16:00,09:00,16:00,09:00,16:00,09:00,16:00,09:00,13:00,,
Lloyds Bank,77101300,Physical,Teignmouth,Teignmouth,TQ14 8HW,50.546533,-3.49525,09:00,15:30,09:00,15:30,09:00,15:30,09:00,15:30,09:00,15:30,,,,
Lloyds Bank,77502900,Physical,Weymouth,Weymouth,DT4 8PA,50.610291,-2.454339,09:00,16:00,09:00,16:00,09:00,16:00,09:00,16:00,09:00,16:00,09:00,13:00,,
Lloyds Bank,30949100,Physical,Launceston,Launceston,PL15 8AG,50.63662,-4.36052,09:00,15:00,09:00,15:00,09:00,15:00,09:00,15:00,09:00,15:00,,,,
Lloyds Bank,30991200,Physical,Wareham,Wareham,BH20 4LX,50.685827,-2.109618,09:00,15:30,09:00,15:30,09:00,15:30,,,09:00,15:30,,,,
Lloyds Bank,77251600,Physical,Newport (Isle of Wight),Newport,PO30 1SQ,50.699685,-1.294256,09:00,16:00,09:00,16:00,09:00,16:00,09:00,16:00,09:00,16:00,09:00,13:00,,
Lloyds Bank,30747800,Physical,Seaton,Seaton,EX12 2QH,50.704513,-3.070768,09:00,15:00,09:00,15:00,09:00,15:00,09:00,15:00,09:00,15:00,,,,
Lloyds Bank,77502500,Physical,Poole,Poole,BH15 1AJ,50.714973,-1.984062,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,13:00,,
Lloyds Bank,77503000,Physical,Dorchester,Dorchester,DT1 1UG,50.715284,-2.436908,09:00,15:30,09:00,15:30,09:00,15:30,09:00,15:30,09:00,15:30,,,,
Lloyds Bank,30753600,Physical,Exeter St Thomas,Exeter,EX4 1DF,50.717632,-3.540085,09:00,15:30,09:00,15:30,09:00,15:30,09:00,15:30,09:00,15:30,,,,
Lloyds Bank,30910800,Physical,Bournemouth,Bournemouth,BH1 1ED,50.720675,-1.877254,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,13:00,,
Lloyds Bank,30803700,Physical,Exeter High Street,Exeter,EX4 3NL,50.724522,-3.52974,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,15:00,,
Lloyds Bank,77502400,Physical,Parkstone,Poole,BH14 9DE,50.728704,-1.934914,09:00,15:00,09:00,15:00,09:00,15:00,09:00,15:00,09:00,15:00,,,,
Lloyds Bank,30972100,Physical,Ryde,Ryde,PO33 2LH,50.730314,-1.162322,09:00,16:00,09:00,16:00,09:00,16:00,09:00,16:00,09:00,16:00,,,,
Lloyds Bank,30808900,Physical,Christchurch,Christchurch,BH23 1DU,50.733907,-1.775745,09:00,15:30,09:00,15:30,09:00,15:30,09:00,15:30,09:00,15:30,,,,
Lloyds Bank,30962300,Physical,Okehampton,Okehampton,EX20 1HJ,50.739065,-4.003199,09:00,15:30,09:00,15:30,09:00,15:30,09:00,15:30,09:00,15:30,,,,
Lloyds Bank,77502200,Physical,Winton,Bournemouth,BH9 2AF,50.740296,-1.879005,09:00,15:30,09:00,15:30,09:00,15:30,09:00,15:30,09:00,15:30,,,,
Lloyds Bank,77503300,Physical,New Milton,New Milton,BH25 6HU,50.755368,-1.656209,09:00,15:30,09:00,15:30,09:00,15:30,09:00,15:30,09:00,15:30,,,,
Lloyds Bank,30806300,Physical,Lymington,Lymington,SO41 9ZF,50.758234,-1.541596,09:00,15:00,09:00,15:00,09:00,15:00,09:00,15:00,,,,,,
Lloyds Bank,30928600,Physical,Eastbourne,Eastbourne,BN21 3AH,50.768314,0.284474,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,15:00,,
Lloyds Bank,30909900,Physical,Bognor Regis,Bognor Regis,PO21 1RS,50.78309,-0.673679,09:00,16:00,09:00,16:00,09:00,16:00,09:00,16:00,09:00,16:00,09:00,13:00,,
Lloyds Bank,77250500,Physical,Southsea,Southsea,PO5 3QH,50.786002,-1.088571,09:00,16:00,09:00,16:00,09:00,16:00,09:00,16:00,09:00,16:00,,,,
Lloyds Bank,30728300,Physical,Crediton,Crediton,EX17 3AH,50.790603,-3.659936,09:00,13:00,09:00,13:00,09:00,13:00,09:00,13:00,09:00,13:00,,,,
Lloyds Bank,30935600,Physical,Gosport,Gosport,PO12 1DE,50.795512,-1.122643,09:00,15:30,,,09:00,15:30,09:00,15:30,09:00,15:30,,,,
Lloyds Bank,77100600,Physical,Honiton,Honiton,EX14 1JJ,50.799424,-3.189084,09:00,15:30,09:00,15:30,09:00,15:30,09:00,15:30,09:00,15:30,09:00,13:00,,
Lloyds Bank,77251900,Physical,Portsmouth,Portsmouth,PO1 1BY,50.800309,-1.090755,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,15:00,,
Lloyds Bank,30932500,Physical,Ferndown,Ferndown,BH22 9JB,50.803103,-1.890509,09:00,15:30,09:00,15:30,09:00,15:30,09:00,15:30,09:00,15:30,,,,
Lloyds Bank,30999300,Physical,Worthing,Worthing,BN11 3AU,50.811308,-0.369973,09:00,15:30,09:00,15:30,09:00,15:30,09:00,15:30,09:00,15:30,09:00,13:00,,
Lloyds Bank,30844100,Physical,Brighton,Brighton,BN1 1GL,50.822063,-0.138676,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,15:00,,
Lloyds Bank,30987400,Physical,Hove,Hove,BN3 2EE,50.827507,-0.17033,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,,,,
Lloyds Bank,30919700,Physical,Chichester,Chichester,PO19 1HJ,50.836563,-0.778091,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,13:00,,
Lloyds Bank,77631700,Physical,Bexhill,Bexhill-on-Sea,TN40 1AH,50.839762,0.473927,09:00,15:30,09:00,15:30,09:00,15:30,09:00,15:30,09:00,15:30,,,,
Lloyds Bank,77250200,Physical,Cosham,Portsmouth,PO6 3BY,50.845802,-1.066841,09:00,16:00,09:00,16:00,09:00,16:00,09:00,16:00,09:00,16:00,,,,
Lloyds Bank,30848700,Physical,Ringwood,Ringwood,BH24 1BD,50.845989,-1.79235,09:00,16:00,09:00,16:00,09:00,16:00,09:00,16:00,09:00,16:00,09:00,13:00,,
Lloyds Bank,30939700,Physical,Havant,Havant,PO9 1PE,50.85151,-0.981764,09:00,15:30,09:00,15:30,09:00,15:30,09:00,15:30,09:00,15:30,,,,
Lloyds Bank,77250900,Physical,Fareham,Fareham,PO16 0BE,50.85241,-1.17646,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,13:00,,
Lloyds Bank,77631300,Physical,Hastings,Hastings,TN34 1NX,50.855288,0.580828,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,13:00,,
Lloyds Bank,30909200,Physical,Blandford,Blandford Forum,DT11 7EE,50.855826,-2.165133,09:00,15:30,09:00,15:30,09:00,15:30,09:00,15:30,09:00,15:30,,,,
Lloyds Bank,30135600,Physical,Hailsham,Hailsham,BN27 2AE,50.86208,0.260458,09:00,15:00,09:00,15:00,09:00,15:00,09:00,15:00,09:00,15:00,,,,
Lloyds Bank,77501500,Physical,Chard,Chard,TA20 1PS,50.872942,-2.964292,09:00,15:00,09:00,15:00,09:00,15:00,09:00,15:00,09:00,15:00,,,,
Lloyds Bank,30658900,Physical,Lewes,Lewes,BN7 2AD,50.873844,0.015318,09:00,15:30,09:00,15:30,09:00,15:30,09:00,15:30,09:00,15:30,,,,
Lloyds Bank,77251800,Physical,Waterlooville,Portsmouth,PO7 7HN,50.879074,-1.032091,09:00,15:30,09:00,15:30,09:00,15:30,09:00,15:30,09:00,15:30,09:00,13:00,,
Lloyds Bank,77101400,Physical,Tiverton,Tiverton,EX16 6LF,50.903064,-3.486933,09:00,17:00,,,09:00,17:00,09:00,17:00,09:00,17:00,09:00,13:00,,
Lloyds Bank,77950400,Physical,Southampton Above Bar St,Southampton,SO14 7DT,50.905498,-1.404054,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,15:00,,
Lloyds Bank,30139500,Physical,Southampton Hedge End,Southampton,SO30 4QU,50.912855,-1.304455,09:00,15:00,09:00,15:00,09:00,15:00,09:00,15:00,09:00,15:00,,,,
Lloyds Bank,30908600,Physical,Southampton Bitterne,Southampton,SO18 1DA,50.91469,-1.359611,09:00,15:30,09:00,15:30,09:00,15:30,09:00,15:30,09:00,15:30,,,,
Lloyds Bank,30987300,Physical,Southampton Totton,Southampton,SO40 3TH,50.918699,-1.487686,09:00,15:30,09:00,15:30,09:00,15:30,09:00,15:30,09:00,15:30,,,,
Lloyds Bank,30975800,Physical,Southampton Shirley,Southampton,SO15 3TX,50.92296,-1.43396,09:00,15:30,09:00,15:30,09:00,15:30,09:00,15:30,09:00,15:30,,,,
Lloyds Bank,30945400,Physical,Ilminster,Ilminster,TA19 0DL,50.926746,-2.910481,09:00,15:00,,,09:00,15:00,09:00,15:00,,,,,,
Lloyds Bank,77500800,Physical,Yeovil,Yeovil,BA20 1RN,50.941601,-2.63268,09:00,16:00,09:00,16:00,09:00,16:00,09:00,16:00,09:00,16:00,09:00,15:00,,
Lloyds Bank,30748200,Physical,Sherborne,Sherborne,DT9 3BD,50.947437,-2.515498,09:00,15:00,09:00,15:00,09:00,15:00,09:00,15:00,09:00,15:00,,,,
Lloyds Bank,30641500,Physical,Burgess Hill,Burgess Hill,RH15 9AH,50.955447,-0.129685,09:00,15:00,09:00,15:00,09:00,15:00,09:00,15:00,09:00,15:00,09:00,13:00,,
Lloyds Bank,77251700,Physical,Eastleigh,Eastleigh,SO50 9YT,50.969472,-1.351491,09:00,15:30,09:00,15:30,09:00,15:30,09:00,15:30,09:00,15:30,09:00,13:00,,
Lloyds Bank,30756400,Physical,Uckfield,Uckfield,TN22 1AX,50.972343,0.097013,09:00,15:00,09:00,15:00,09:00,15:00,09:00,15:00,09:00,15:00,,,,
Lloyds Bank,30183000,Physical,Haywards Heath,Haywards Heath,RH16 4ND,50.997288,-0.103331,09:00,15:30,09:00,15:30,09:00,15:30,09:00,15:30,09:00,15:30,,,,
Lloyds Bank,30966100,Physical,Petersfield,Petersfield,GU32 3HL,51.004233,-0.937777,09:00,15:30,09:00,15:30,09:00,15:30,09:00,15:30,09:00,15:30,,,,
Lloyds Bank,30984500,Physical,Taunton,Taunton,TA1 1HN,51.015216,-3.102769,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,15:00,,
Lloyds Bank,30907800,Physical,Bideford,Bideford,EX39 2AD,51.017745,-4.205487,09:00,15:30,09:00,15:30,09:00,15:30,09:00,15:30,09:00,15:30,,,,
Lloyds Bank,30652100,Physical,Gillingham (Dorset),Gillingham,SP8 4AQ,51.037616,-2.274456,09:00,15:30,09:00,15:30,09:00,15:30,09:00,15:30,09:00,15:30,,,,
Lloyds Bank,30728500,Physical,Crowborough,Crowborough,TN6 1DA,51.058849,0.162978,09:00,15:00,09:00,15:00,09:00,15:00,09:00,15:00,09:00,15:00,,,,
Lloyds Bank,30944100,Physical,Horsham,Horsham,RH12 1PA,51.06223,-0.329197,09:00,15:30,09:00,15:30,09:00,15:30,09:00,15:30,09:00,15:30,09:00,13:00,,
Lloyds Bank,30997100,Physical,Winchester,Winchester,SO23 9BU,51.06269,-1.315732,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,13:00,,
Lloyds Bank,30974100,Physical,Salisbury,Salisbury,SP1 1DB,51.070065,-1.795903,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,15:00,,
Lloyds Bank,30933400,Physical,Folkestone,Folkestone,CT20 1RZ,51.079051,1.17964,09:00,15:30,09:00,15:30,09:00,15:30,09:00,15:30,09:00,15:30,09:00,13:00,,
Lloyds Bank,30904900,Physical,Barnstaple,Barnstaple,EX31 1BE,51.079402,-4.060723,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,13:00,,
Lloyds Bank,30923600,Physical,Cranbrook,Cranbrook,TN17 3DJ,51.095922,0.534066,09:00,15:00,09:00,15:00,09:00,15:00,09:00,15:00,09:00,15:00,,,,
Lloyds Bank,30923800,Physical,Crawley,Crawley,RH10 1DU,51.116308,-0.188126,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,15:00,,
Lloyds Bank,30929200,Physical,East Grinstead,East Grinstead,RH19 1AH,51.124046,-0.0087,09:00,15:30,09:00,15:30,09:00,15:30,09:00,15:30,09:00,15:30,,,,
Lloyds Bank,30982800,Physical,Street,Street,BA16 0ED,51.127007,-2.739678,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,,,,
Lloyds Bank,30674700,Physical,Bridgwater,Bridgwater,TA6 3AY,51.128614,-3.00374,09:00,16:00,09:00,16:00,09:00,16:00,09:00,16:00,09:00,16:00,09:00,13:00,,
Lloyds Bank,77631600,Physical,Tunbridge Wells,Tunbridge Wells,TN1 1RP,51.13215,0.263733,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,13:00,,
Lloyds Bank,30902800,Physical,Ashford,Ashford,TN24 8SS,51.149086,0.871802,09:00,16:00,,,09:00,16:00,09:00,16:00,09:00,16:00,09:00,13:00,,
Lloyds Bank,30934900,Physical,Godalming,Godalming,GU7 1AT,51.185474,-0.612773,09:00,15:00,09:00,15:00,09:00,15:00,09:00,15:00,09:00,15:00,,,,
Lloyds Bank,30991300,Physical,Warminster,Warminster,BA12 9BD,51.204865,-2.180396,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,,,,
Lloyds Bank,77951700,Physical,Andover,Andover,SP10 1NW,51.207299,-1.478744,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,13:00,,
Lloyds Bank,30992900,Physical,Wells,Wells,BA5 2SJ,51.208898,-2.647063,09:00,16:00,09:00,16:00,09:00,16:00,09:00,16:00,09:00,16:00,09:00,13:00,,
Lloyds Bank,77631100,Physical,Deal,Deal,CT14 7AD,51.222424,1.402961,09:00,15:00,09:00,15:00,09:00,15:00,09:00,15:00,09:00,15:00,,,,
Lloyds Bank,30937400,Physical,Guildford,Guildford,GU1 3AG,51.23597,-0.571842,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,13:00,,
Lloyds Bank,30679400,Physical,Burnham-on-Sea,Burnham-on-Sea,TA8 1NP,51.237127,-2.997365,09:00,15:00,09:00,15:00,09:00,15:00,09:00,15:00,09:00,15:00,,,,
Lloyds Bank,30745600,Physical,Redhill,Redhill,RH1 1ND,51.240615,-0.168422,09:00,15:30,09:00,15:30,09:00,15:30,09:00,15:30,09:00,15:30,09:00,13:00,,
Lloyds Bank,77490500,Physical,Aldershot,Aldershot,GU11 1JQ,51.248365,-0.763508,09:00,17:00,,,09:00,17:00,09:00,17:00,09:00,17:00,,,,
Lloyds Bank,30735800,Physical,Basingstoke,Basingstoke,RG21 7JU,51.267581,-1.087784,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,15:00,,
Lloyds Bank,30974900,Physical,Sevenoaks,Sevenoaks,TN13 1LG,51.270367,0.192678,09:00,15:30,09:00,15:30,09:00,15:30,09:00,15:30,09:00,15:30,09:00,13:00,,
Lloyds Bank,30953700,Physical,Maidstone,Maidstone,ME14 1RW,51.27433,0.523221,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,15:00,,
Lloyds Bank,30645700,Physical,Canterbury,Canterbury,CT1 2SE,51.278648,1.080272,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,13:00,,
Lloyds Bank,77492500,Physical,Fleet,Fleet,GU51 4DD,51.28092,-0.842942,09:00,15:30,09:00,15:30,09:00,15:30,09:00,15:30,09:00,15:30,,,,
Lloyds Bank,30917200,Physical,Caterham,Caterham,CR3 6YT,51.281792,-0.078197,09:00,15:30,09:00,15:30,09:00,15:30,09:00,15:30,09:00,15:30,,,,
Lloyds Bank,77492200,Physical,Farnborough,Farnborough,GU14 7SE,51.291038,-0.755819,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,13:00,,
Lloyds Bank,30998000,Physical,Woking,Woking,GU21 6ER,51.318948,-0.558108,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,13:00,,
Lloyds Bank,77500400,Physical,Trowbridge,Trowbridge,BA14 8EU,51.321614,-2.208595,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,13:00,,
Lloyds Bank,30969300,Physical,Ramsgate,Ramsgate,CT11 9DL,51.333528,1.419395,09:00,15:30,09:00,15:30,09:00,15:30,09:00,15:30,09:00,15:30,09:00,13:00,,
Lloyds Bank,30803300,Physical,Epsom,Epsom,KT19 8AT,51.333729,-0.267014,09:00,15:30,09:00,15:30,09:00,15:30,09:00,15:30,,,09:00,13:00,,
Lloyds Bank,30993900,Physical,West Byfleet,West Byfleet,KT14 6LN,51.337388,-0.50406,09:30,15:00,09:30,15:00,09:30,15:00,09:30,15:00,09:30,15:00,,,,
Lloyds Bank,77490800,Physical,Camberley,Camberley,GU15 3SJ,51.338541,-0.746465,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,13:00,,
Lloyds Bank,30180600,Physical,Sittingbourne,Sittingbourne,ME10 4BD,51.340223,0.733666,09:00,15:30,09:00,15:30,09:00,15:30,09:00,15:30,09:00,15:30,09:00,13:00,,
Lloyds Bank,77302800,Physical,New Addington,New Addington,CR0 0JB,51.342198,-0.015952,09:00,15:00,09:00,15:00,09:00,15:00,09:00,15:00,09:00,15:00,,,,
Lloyds Bank,77501000,Physical,Weston-super-Mare,Weston-super-Mare,BS23 1JL,51.350171,-2.979496,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,13:00,,
Lloyds Bank,30926300,Physical,Devizes,Devizes,SN10 1JD,51.352706,-1.995093,09:00,16:00,09:00,16:00,09:00,16:00,09:00,16:00,09:00,16:00,,,,
Lloyds Bank,30648200,Physical,Worle,Weston-super-Mare,BS22 6JS,51.360777,-2.925986,09:00,16:00,09:00,16:00,09:00,16:00,09:00,16:00,09:00,16:00,,,,
Lloyds Bank,30983600,Physical,Sutton,Sutton,SM1 1DT,51.361422,-0.192359,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,15:00,,
Lloyds Bank,77632500,Physical,Herne Bay,Herne bay,CT6 5NH,51.371269,1.128711,09:00,15:30,09:00,15:30,09:00,15:30,09:00,15:30,09:00,15:30,,,,
Lloyds Bank,30963100,Physical,Orpington,Orpington,BR6 0LJ,51.37696,0.10028,09:00,15:30,09:00,15:30,09:00,15:30,09:00,15:30,09:00,15:30,09:00,13:00,,
Lloyds Bank,77300100,Physical,Croydon,Croydon,CR0 1TN,51.37718,-0.10225,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,15:00,,
Lloyds Bank,30846300,Physical,Chatham,Chatham,ME4 4DQ,51.383227,0.523524,09:00,15:30,09:00,15:30,09:00,15:30,09:00,15:30,09:00,15:30,09:00,13:00,,
Lloyds Bank,30905400,Physical,Bath,Bath,BA1 1DN,51.383388,-2.360973,09:30,16:30,09:30,16:30,09:30,16:30,09:30,16:30,09:30,16:30,09:00,15:00,,
Lloyds Bank,30990900,Physical,Walton-on-Thames,Walton-on-Thames,KT12 1DU,51.383969,-0.416803,09:00,15:30,09:00,15:30,09:00,15:30,09:00,15:30,09:00,15:30,,,,
Lloyds Bank,30954500,Physical,Margate,Margate,CT9 1JG,51.387523,1.381542,09:00,15:30,09:00,15:30,09:00,15:30,09:00,15:30,09:00,15:30,,,,
Lloyds Bank,30986200,Physical,Surbiton,Surbiton,KT6 4QS,51.39332,-0.304565,09:00,15:30,09:00,15:30,09:00,15:30,09:00,15:30,09:00,15:30,,,,
Lloyds Bank,30958900,Physical,Newbury,Newbury,RG14 5BQ,51.401386,-1.324378,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,13:00,,
Lloyds Bank,30845100,Physical,Bromley,Bromley,BR1 1NA,51.405815,0.014944,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,15:00,,
Lloyds Bank,30905200,Physical,Barry,Barry,CF63 4TZ,51.406035,-3.265728,09:30,16:30,09:30,16:30,09:30,16:30,09:30,16:30,09:30,16:30,09:00,13:00,,
Lloyds Bank,77300700,Physical,Mitcham,Mitcham,CR4 2JS,51.406398,-0.162976,09:00,15:30,09:00,15:30,09:00,15:30,09:00,15:30,09:00,15:30,,,,
Lloyds Bank,77492100,Physical,Wokingham,Wokingham,RG40 1AP,51.409531,-0.834102,09:00,15:00,09:00,15:00,09:00,15:00,09:00,15:00,09:00,15:00,,,,
Lloyds Bank,30947700,Physical,Kingston Upon Thames,Kingston upon Thames,KT1 1RE,51.41087,-0.30221,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,15:00,,
Lloyds Bank,30109100,Physical,Bishopsworth,Bishopsworth,BS13 8HA,51.412639,-2.621303,09:30,16:30,09:30,16:30,09:30,16:30,09:30,16:30,09:30,16:30,,,,
Lloyds Bank,30635400,Physical,Bracknell,Bracknell,RG12 1BT,51.416482,-0.747684,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,13:00,,
Lloyds Bank,30954900,Physical,Marlborough,Marlborough,SN8 1LU,51.420725,-1.731514,09:00,15:00,09:00,15:00,09:00,15:00,09:00,15:00,09:00,15:00,,,,
Lloyds Bank,77301300,Physical,Wimbledon,Wimbledon,SW19 4DR,51.421025,-0.20796,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,13:00,,
Lloyds Bank,30748800,Physical,Sidcup,Sidcup,DA14 6EJ,51.426103,0.103228,09:00,15:30,09:00,15:30,09:00,15:30,09:00,15:30,09:00,15:30,,,,
Lloyds Bank,30755900,Physical,Tooting,Tooting,SW17 9ND,51.427513,-0.167381,09:00,15:30,09:00,15:30,09:00,15:30,09:00,15:30,09:00,15:30,,,,
Lloyds Bank,30675000,Physical,Streatham,Streatham,SW16 1BE,51.432045,-0.129611,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,15:00,,
